text_id,analysis_level,detected_item,feature_code,macro_category,path_2,path_3,path_4,path_5,taxis,raw_count,per_1000,word_count_text,word_count_source
gig_1,intra_sentential_supported_v2,actually,intra_elab_amp_para,Elaboration,Amplification,paratactic,,,paratactic,1,2.710027100271003,369,parser_full_text
gig_1,intra_sentential_supported_v2,after,intra_enh_temp_later_hypo,Enhancement,Temporal,Later,hypotactic,,hypotactic,3,8.130081300813009,369,parser_full_text
gig_1,intra_sentential_supported_v2,and,intra_ext_add_para,Extension,Addition,paratactic,,,paratactic,2,5.420054200542006,369,parser_full_text
gig_1,intra_sentential_supported_v2,but,intra_ext_var_subtr_para,Extension,Variation,Subtractive,paratactic,,paratactic,1,2.710027100271003,369,parser_full_text
gig_1,intra_sentential_supported_v2,however,intra_enh_caus_conc_para,Enhancement,Causal-Conditional,Concessive,paratactic,,paratactic,1,2.710027100271003,369,parser_full_text
gig_1,intra_sentential_supported_v2,if,intra_enh_caus_cond_hypo,Enhancement,Causal-Conditional,Conditional,hypotactic,,hypotactic,2,5.420054200542006,369,parser_full_text
gig_1,intra_sentential_supported_v2,though,intra_enh_caus_conc_hypo,Enhancement,Causal-Conditional,Concessive,hypotactic,,hypotactic,1,2.710027100271003,369,parser_full_text
gig_1000a,intra_sentential_supported_v2,via,intra_enh_manner_means_hypo,Enhancement,Manner,Means,hypotactic,,hypotactic,1,8.264462809917356,121,parser_full_text
gig_1000b,intra_sentential_supported_v2,and,intra_ext_add_para,Extension,Addition,paratactic,,,paratactic,1,4.524886877828055,221,parser_full_text
gig_1000b,intra_sentential_supported_v2,as,intra_enh_temp_sim_hypo,Enhancement,Temporal,Simultaneous,hypotactic,,hypotactic,2,9.04977375565611,221,parser_full_text
gig_1000b,intra_sentential_supported_v2,because,intra_enh_caus_reason_hypo,Enhancement,Causal-Conditional,Reason,hypotactic,,hypotactic,4,18.09954751131222,221,parser_full_text
gig_1000c,intra_sentential_supported_v2,after,intra_enh_temp_later_hypo,Enhancement,Temporal,Later,hypotactic,,hypotactic,2,11.834319526627219,169,parser_full_text
gig_1000c,intra_sentential_supported_v2,as,intra_enh_temp_sim_hypo,Enhancement,Temporal,Simultaneous,hypotactic,,hypotactic,1,5.9171597633136095,169,parser_full_text
gig_1000c,intra_sentential_supported_v2,because,intra_enh_caus_reason_hypo,Enhancement,Causal-Conditional,Reason,hypotactic,,hypotactic,2,11.834319526627219,169,parser_full_text
gig_1000c,intra_sentential_supported_v2,before,intra_enh_temp_earlier_hypo,Enhancement,Temporal,Earlier,hypotactic,,hypotactic,1,5.9171597633136095,169,parser_full_text
gig_1000c,intra_sentential_supported_v2,however,intra_enh_caus_conc_para,Enhancement,Causal-Conditional,Concessive,paratactic,,paratactic,1,5.9171597633136095,169,parser_full_text
gig_1000d,intra_sentential_supported_v2,as,intra_enh_temp_sim_hypo,Enhancement,Temporal,Simultaneous,hypotactic,,hypotactic,1,5.347593582887701,187,parser_full_text
gig_1000d,intra_sentential_supported_v2,at which,intra_enh_spat_same_place_hypo,Enhancement,Spatial,Same Place,hypotactic,,hypotactic,1,5.347593582887701,187,parser_full_text
gig_1000d,intra_sentential_supported_v2,when,intra_enh_temp_sim_hypo,Enhancement,Temporal,Simultaneous,hypotactic,,hypotactic,1,5.347593582887701,187,parser_full_text
gig_1000e,intra_sentential_supported_v2,and,intra_ext_add_para,Extension,Addition,paratactic,,,paratactic,1,4.166666666666667,240,parser_full_text
gig_1000e,intra_sentential_supported_v2,as,intra_enh_temp_sim_hypo,Enhancement,Temporal,Simultaneous,hypotactic,,hypotactic,2,8.333333333333334,240,parser_full_text
gig_1000e,intra_sentential_supported_v2,because,intra_enh_caus_reason_hypo,Enhancement,Causal-Conditional,Reason,hypotactic,,hypotactic,1,4.166666666666667,240,parser_full_text
gig_1000e,intra_sentential_supported_v2,if,intra_enh_caus_cond_hypo,Enhancement,Causal-Conditional,Conditional,hypotactic,,hypotactic,2,8.333333333333334,240,parser_full_text
gig_1001a,intra_sentential_supported_v2,and,intra_ext_add_para,Extension,Addition,paratactic,,,paratactic,1,5.46448087431694,183,parser_full_text
gig_1001a,intra_sentential_supported_v2,as,intra_enh_temp_sim_hypo,Enhancement,Temporal,Simultaneous,hypotactic,,hypotactic,1,5.46448087431694,183,parser_full_text
gig_1001a,intra_sentential_supported_v2,because,intra_enh_caus_reason_hypo,Enhancement,Causal-Conditional,Reason,hypotactic,,hypotactic,1,5.46448087431694,183,parser_full_text
gig_1001a,intra_sentential_supported_v2,so,intra_enh_caus_reason_para,Enhancement,Causal-Conditional,Reason,paratactic,,paratactic,1,5.46448087431694,183,parser_full_text
gig_1001c,intra_sentential_supported_v2,after,intra_enh_temp_later_hypo,Enhancement,Temporal,Later,hypotactic,,hypotactic,1,6.25,160,parser_full_text
gig_1001c,intra_sentential_supported_v2,and,intra_ext_add_para,Extension,Addition,paratactic,,,paratactic,1,6.25,160,parser_full_text
gig_1001c,intra_sentential_supported_v2,because,intra_enh_caus_reason_hypo,Enhancement,Causal-Conditional,Reason,hypotactic,,hypotactic,1,6.25,160,parser_full_text
gig_1001c,intra_sentential_supported_v2,before,intra_enh_temp_earlier_hypo,Enhancement,Temporal,Earlier,hypotactic,,hypotactic,1,6.25,160,parser_full_text
gig_1001c,intra_sentential_supported_v2,until,intra_enh_temp_earlier_hypo,Enhancement,Temporal,Earlier,hypotactic,,hypotactic,1,6.25,160,parser_full_text
gig_1001d,intra_sentential_supported_v2,at which,intra_enh_spat_same_place_hypo,Enhancement,Spatial,Same Place,hypotactic,,hypotactic,1,5.9171597633136095,169,parser_full_text
gig_1001d,intra_sentential_supported_v2,however,intra_enh_caus_conc_para,Enhancement,Causal-Conditional,Concessive,paratactic,,paratactic,1,5.9171597633136095,169,parser_full_text
gig_1001d,intra_sentential_supported_v2,so,intra_enh_caus_reason_para,Enhancement,Causal-Conditional,Reason,paratactic,,paratactic,1,5.9171597633136095,169,parser_full_text
gig_1001e,intra_sentential_supported_v2,as,intra_enh_temp_sim_hypo,Enhancement,Temporal,Simultaneous,hypotactic,,hypotactic,2,7.968127490039841,251,parser_full_text
gig_1001e,intra_sentential_supported_v2,because,intra_enh_caus_reason_hypo,Enhancement,Causal-Conditional,Reason,hypotactic,,hypotactic,1,3.9840637450199203,251,parser_full_text
gig_1001e,intra_sentential_supported_v2,if,intra_enh_caus_cond_hypo,Enhancement,Causal-Conditional,Conditional,hypotactic,,hypotactic,1,3.9840637450199203,251,parser_full_text
gig_1002a,intra_sentential_supported_v2,away from,intra_enh_spat_different_place_hypo,Enhancement,Spatial,Different Place,hypotactic,,hypotactic,1,3.076923076923077,325,parser_full_text
gig_1002a,intra_sentential_supported_v2,before,intra_enh_temp_earlier_hypo,Enhancement,Temporal,Earlier,hypotactic,,hypotactic,1,3.076923076923077,325,parser_full_text
gig_1002a,intra_sentential_supported_v2,if,intra_enh_caus_cond_hypo,Enhancement,Causal-Conditional,Conditional,hypotactic,,hypotactic,4,12.307692307692308,325,parser_full_text
gig_1002a,intra_sentential_supported_v2,in case,intra_enh_caus_cond_hypo,Enhancement,Causal-Conditional,Conditional,hypotactic,,hypotactic,1,3.076923076923077,325,parser_full_text
gig_1002a,intra_sentential_supported_v2,still,intra_enh_caus_conc_para,Enhancement,Causal-Conditional,Concessive,paratactic,,paratactic,1,3.076923076923077,325,parser_full_text
gig_1002a,intra_sentential_supported_v2,then,intra_enh_temp_later_para,Enhancement,Temporal,Later,paratactic,,paratactic,1,3.076923076923077,325,parser_full_text
gig_1002b,intra_sentential_supported_v2,because,intra_enh_caus_reason_hypo,Enhancement,Causal-Conditional,Reason,hypotactic,,hypotactic,1,2.73972602739726,365,parser_full_text
gig_1002b,intra_sentential_supported_v2,where,intra_enh_spat_same_place_hypo,Enhancement,Spatial,Same Place,hypotactic,,hypotactic,1,2.73972602739726,365,parser_full_text
gig_1003,intra_sentential_supported_v2,and,intra_ext_add_para,Extension,Addition,paratactic,,,paratactic,1,3.3783783783783785,296,parser_full_text
gig_1003,intra_sentential_supported_v2,as,intra_enh_temp_sim_hypo,Enhancement,Temporal,Simultaneous,hypotactic,,hypotactic,1,3.3783783783783785,296,parser_full_text
gig_1003,intra_sentential_supported_v2,but,intra_ext_var_subtr_para,Extension,Variation,Subtractive,paratactic,,paratactic,1,3.3783783783783785,296,parser_full_text
gig_1003,intra_sentential_supported_v2,so,intra_enh_caus_reason_para,Enhancement,Causal-Conditional,Reason,paratactic,,paratactic,2,6.756756756756757,296,parser_full_text
gig_1003,intra_sentential_supported_v2,such as,intra_elab_exemp_para,Elaboration,Exemplifying,paratactic,,,paratactic,1,3.3783783783783785,296,parser_full_text
gig_1004,intra_sentential_supported_v2,if,intra_enh_caus_cond_hypo,Enhancement,Causal-Conditional,Conditional,hypotactic,,hypotactic,4,22.099447513812155,181,parser_full_text
gig_1004,intra_sentential_supported_v2,still,intra_enh_caus_conc_para,Enhancement,Causal-Conditional,Concessive,paratactic,,paratactic,1,5.524861878453039,181,parser_full_text
gig_1004,intra_sentential_supported_v2,when,intra_enh_temp_sim_hypo,Enhancement,Temporal,Simultaneous,hypotactic,,hypotactic,2,11.049723756906078,181,parser_full_text
gig_1005a,intra_sentential_supported_v2,after,intra_enh_temp_later_hypo,Enhancement,Temporal,Later,hypotactic,,hypotactic,1,4.761904761904763,210,parser_full_text
gig_1005a,intra_sentential_supported_v2,so,intra_enh_caus_reason_para,Enhancement,Causal-Conditional,Reason,paratactic,,paratactic,1,4.761904761904763,210,parser_full_text
gig_1005b,intra_sentential_supported_v2,as,intra_enh_temp_sim_hypo,Enhancement,Temporal,Simultaneous,hypotactic,,hypotactic,1,3.3222591362126246,301,parser_full_text
gig_1005b,intra_sentential_supported_v2,before,intra_enh_temp_earlier_hypo,Enhancement,Temporal,Earlier,hypotactic,,hypotactic,1,3.3222591362126246,301,parser_full_text
gig_1005b,intra_sentential_supported_v2,where,intra_enh_spat_same_place_hypo,Enhancement,Spatial,Same Place,hypotactic,,hypotactic,1,3.3222591362126246,301,parser_full_text
gig_1005c,intra_sentential_supported_v2,and there,intra_enh_spat_same_place_para,Enhancement,Spatial,Same Place,paratactic,,paratactic,2,4.319654427645789,463,parser_full_text
gig_1005c,intra_sentential_supported_v2,as,intra_enh_temp_sim_hypo,Enhancement,Temporal,Simultaneous,hypotactic,,hypotactic,1,2.1598272138228944,463,parser_full_text
gig_1005c,intra_sentential_supported_v2,but not,intra_ext_var_repl_para,Extension,Variation,Replacive,paratactic,,paratactic,1,2.1598272138228944,463,parser_full_text
gig_1005c,intra_sentential_supported_v2,if,intra_enh_caus_cond_hypo,Enhancement,Causal-Conditional,Conditional,hypotactic,,hypotactic,4,8.639308855291578,463,parser_full_text
gig_1005c,intra_sentential_supported_v2,once,intra_enh_temp_later_hypo,Enhancement,Temporal,Later,hypotactic,,hypotactic,2,4.319654427645789,463,parser_full_text
gig_1005c,intra_sentential_supported_v2,such as,intra_elab_exemp_para,Elaboration,Exemplifying,paratactic,,,paratactic,2,4.319654427645789,463,parser_full_text
gig_1005c,intra_sentential_supported_v2,then,intra_enh_temp_later_para,Enhancement,Temporal,Later,paratactic,,paratactic,1,2.1598272138228944,463,parser_full_text
gig_1005c,intra_sentential_supported_v2,where,intra_enh_spat_same_place_hypo,Enhancement,Spatial,Same Place,hypotactic,,hypotactic,1,2.1598272138228944,463,parser_full_text
gig_1005c,intra_sentential_supported_v2,whether,intra_ext_alternation_hypo,Extension,Alternation,hypotactic,,,hypotactic,2,4.319654427645789,463,parser_full_text
gig_1006a,intra_sentential_supported_v2,and,intra_ext_add_para,Extension,Addition,paratactic,,,paratactic,3,15.228426395939087,197,parser_full_text
gig_1006a,intra_sentential_supported_v2,as,intra_enh_temp_sim_hypo,Enhancement,Temporal,Simultaneous,hypotactic,,hypotactic,1,5.076142131979695,197,parser_full_text
gig_1006a,intra_sentential_supported_v2,because,intra_enh_caus_reason_hypo,Enhancement,Causal-Conditional,Reason,hypotactic,,hypotactic,1,5.076142131979695,197,parser_full_text
gig_1006a,intra_sentential_supported_v2,but,intra_ext_var_subtr_para,Extension,Variation,Subtractive,paratactic,,paratactic,2,10.15228426395939,197,parser_full_text
gig_1006a,intra_sentential_supported_v2,so,intra_enh_caus_reason_para,Enhancement,Causal-Conditional,Reason,paratactic,,paratactic,1,5.076142131979695,197,parser_full_text
gig_1006a,intra_sentential_supported_v2,when,intra_enh_temp_sim_hypo,Enhancement,Temporal,Simultaneous,hypotactic,,hypotactic,2,10.15228426395939,197,parser_full_text
gig_1006a,intra_sentential_supported_v2,where,intra_enh_spat_same_place_hypo,Enhancement,Spatial,Same Place,hypotactic,,hypotactic,1,5.076142131979695,197,parser_full_text
gig_1006b,intra_sentential_supported_v2,and so,intra_enh_caus_reason_para,Enhancement,Causal-Conditional,Reason,paratactic,,paratactic,1,4.784688995215311,209,parser_full_text
gig_1006b,intra_sentential_supported_v2,because,intra_enh_caus_reason_hypo,Enhancement,Causal-Conditional,Reason,hypotactic,,hypotactic,1,4.784688995215311,209,parser_full_text
gig_1006b,intra_sentential_supported_v2,until,intra_enh_temp_earlier_hypo,Enhancement,Temporal,Earlier,hypotactic,,hypotactic,1,4.784688995215311,209,parser_full_text
gig_1006b,intra_sentential_supported_v2,when,intra_enh_temp_sim_hypo,Enhancement,Temporal,Simultaneous,hypotactic,,hypotactic,1,4.784688995215311,209,parser_full_text
gig_1007a,intra_sentential_supported_v2,e.g.,intra_elab_exemp_para,Elaboration,Exemplifying,paratactic,,,paratactic,1,5.208333333333333,192,parser_full_text
gig_1007a,intra_sentential_supported_v2,if,intra_enh_caus_cond_hypo,Enhancement,Causal-Conditional,Conditional,hypotactic,,hypotactic,1,5.208333333333333,192,parser_full_text
gig_1007a,intra_sentential_supported_v2,whether,intra_ext_alternation_hypo,Extension,Alternation,hypotactic,,,hypotactic,1,5.208333333333333,192,parser_full_text
gig_1007b,intra_sentential_supported_v2,and,intra_ext_add_para,Extension,Addition,paratactic,,,paratactic,1,3.215434083601286,311,parser_full_text
gig_1007b,intra_sentential_supported_v2,as,intra_enh_temp_sim_hypo,Enhancement,Temporal,Simultaneous,hypotactic,,hypotactic,1,3.215434083601286,311,parser_full_text
gig_1007b,intra_sentential_supported_v2,because,intra_enh_caus_reason_hypo,Enhancement,Causal-Conditional,Reason,hypotactic,,hypotactic,2,6.430868167202572,311,parser_full_text
gig_1007b,intra_sentential_supported_v2,so,intra_enh_caus_reason_para,Enhancement,Causal-Conditional,Reason,paratactic,,paratactic,2,6.430868167202572,311,parser_full_text
gig_1007b,intra_sentential_supported_v2,then,intra_enh_temp_later_para,Enhancement,Temporal,Later,paratactic,,paratactic,1,3.215434083601286,311,parser_full_text
gig_1007b,intra_sentential_supported_v2,therefore,intra_enh_caus_reason_para,Enhancement,Causal-Conditional,Reason,paratactic,,paratactic,1,3.215434083601286,311,parser_full_text
gig_1007b,intra_sentential_supported_v2,until,intra_enh_temp_earlier_hypo,Enhancement,Temporal,Earlier,hypotactic,,hypotactic,1,3.215434083601286,311,parser_full_text
gig_1008,intra_sentential_supported_v2,and so,intra_enh_caus_reason_para,Enhancement,Causal-Conditional,Reason,paratactic,,paratactic,2,22.988505747126435,87,parser_full_text
gig_1009,intra_sentential_supported_v2,after,intra_enh_temp_later_hypo,Enhancement,Temporal,Later,hypotactic,,hypotactic,2,10.101010101010102,198,parser_full_text
gig_1009,intra_sentential_supported_v2,as,intra_enh_temp_sim_hypo,Enhancement,Temporal,Simultaneous,hypotactic,,hypotactic,2,10.101010101010102,198,parser_full_text
gig_1009,intra_sentential_supported_v2,if,intra_enh_caus_cond_hypo,Enhancement,Causal-Conditional,Conditional,hypotactic,,hypotactic,1,5.050505050505051,198,parser_full_text
gig_1009,intra_sentential_supported_v2,once,intra_enh_temp_later_hypo,Enhancement,Temporal,Later,hypotactic,,hypotactic,1,5.050505050505051,198,parser_full_text
gig_100a,intra_sentential_supported_v2,after,intra_enh_temp_later_hypo,Enhancement,Temporal,Later,hypotactic,,hypotactic,1,3.4965034965034967,286,parser_full_text
gig_100a,intra_sentential_supported_v2,and,intra_ext_add_para,Extension,Addition,paratactic,,,paratactic,2,6.993006993006993,286,parser_full_text
gig_100a,intra_sentential_supported_v2,because,intra_enh_caus_reason_hypo,Enhancement,Causal-Conditional,Reason,hypotactic,,hypotactic,5,17.482517482517483,286,parser_full_text
gig_100a,intra_sentential_supported_v2,even though,intra_enh_caus_conc_hypo,Enhancement,Causal-Conditional,Concessive,hypotactic,,hypotactic,1,3.4965034965034967,286,parser_full_text
gig_100a,intra_sentential_supported_v2,so,intra_enh_caus_reason_para,Enhancement,Causal-Conditional,Reason,paratactic,,paratactic,2,6.993006993006993,286,parser_full_text
gig_100b,intra_sentential_supported_v2,as,intra_enh_temp_sim_hypo,Enhancement,Temporal,Simultaneous,hypotactic,,hypotactic,1,3.215434083601286,311,parser_full_text
gig_100b,intra_sentential_supported_v2,at the same time,intra_enh_temp_sim_para,Enhancement,Temporal,Simultaneous,paratactic,,paratactic,1,3.215434083601286,311,parser_full_text
gig_100b,intra_sentential_supported_v2,if,intra_enh_caus_cond_hypo,Enhancement,Causal-Conditional,Conditional,hypotactic,,hypotactic,1,3.215434083601286,311,parser_full_text
gig_100b,intra_sentential_supported_v2,so,intra_enh_caus_reason_para,Enhancement,Causal-Conditional,Reason,paratactic,,paratactic,2,6.430868167202572,311,parser_full_text
gig_100b,intra_sentential_supported_v2,then,intra_enh_temp_later_para,Enhancement,Temporal,Later,paratactic,,paratactic,2,6.430868167202572,311,parser_full_text
gig_100b,intra_sentential_supported_v2,while,intra_enh_temp_sim_hypo,Enhancement,Temporal,Simultaneous,hypotactic,,hypotactic,1,3.215434083601286,311,parser_full_text
gig_1010a,intra_sentential_supported_v2,after,intra_enh_temp_later_hypo,Enhancement,Temporal,Later,hypotactic,,hypotactic,1,0.8984725965858041,1113,parser_full_text
gig_1010a,intra_sentential_supported_v2,and,intra_ext_add_para,Extension,Addition,paratactic,,,paratactic,2,1.7969451931716083,1113,parser_full_text
gig_1010a,intra_sentential_supported_v2,and so,intra_enh_caus_reason_para,Enhancement,Causal-Conditional,Reason,paratactic,,paratactic,1,0.8984725965858041,1113,parser_full_text
gig_1010a,intra_sentential_supported_v2,as,intra_enh_temp_sim_hypo,Enhancement,Temporal,Simultaneous,hypotactic,,hypotactic,5,4.492362982929021,1113,parser_full_text
gig_1010a,intra_sentential_supported_v2,because,intra_enh_caus_reason_hypo,Enhancement,Causal-Conditional,Reason,hypotactic,,hypotactic,3,2.6954177897574128,1113,parser_full_text
gig_1010a,intra_sentential_supported_v2,but,intra_ext_var_subtr_para,Extension,Variation,Subtractive,paratactic,,paratactic,1,0.8984725965858041,1113,parser_full_text
gig_1010a,intra_sentential_supported_v2,elsewhere,intra_enh_spat_different_place_para,Enhancement,Spatial,Different Place,paratactic,,paratactic,1,0.8984725965858041,1113,parser_full_text
gig_1010a,intra_sentential_supported_v2,for example,intra_elab_exemp_para,Elaboration,Exemplifying,paratactic,,,paratactic,2,1.7969451931716083,1113,parser_full_text
gig_1010a,intra_sentential_supported_v2,if,intra_enh_caus_cond_hypo,Enhancement,Causal-Conditional,Conditional,hypotactic,,hypotactic,2,1.7969451931716083,1113,parser_full_text
gig_1010a,intra_sentential_supported_v2,once,intra_enh_temp_later_hypo,Enhancement,Temporal,Later,hypotactic,,hypotactic,1,0.8984725965858041,1113,parser_full_text
gig_1010a,intra_sentential_supported_v2,particularly,intra_elab_amp_hypo,Elaboration,Amplification,hypotactic,,,hypotactic,1,0.8984725965858041,1113,parser_full_text
gig_1010a,intra_sentential_supported_v2,rather than,intra_ext_var_repl_hypo,Extension,Variation,Replacive,hypotactic,,hypotactic,1,0.8984725965858041,1113,parser_full_text
gig_1010a,intra_sentential_supported_v2,since,intra_enh_temp_later_hypo,Enhancement,Temporal,Later,hypotactic,,hypotactic,1,0.8984725965858041,1113,parser_full_text
gig_1010a,intra_sentential_supported_v2,such as,intra_elab_exemp_para,Elaboration,Exemplifying,paratactic,,,paratactic,2,1.7969451931716083,1113,parser_full_text
